UKR,2007,27.0,3253.0
DOM,2007,30.0,2403.0
HND,2007,25.0,2569.0
KGZ,2007,21.0,2682.0
MEX,2007,35.0,3101.0
PRY,2007,24.0,2572.0
BGD,2007,20.0,2417.0
GTM,2007,28.0,2447.0
KEN,2007,21.0,2110.0
LBN,2007,30.0,3183.0
MRT,2007,26.0,2726.0
GIN,2007,19.0,2505.0
NGA,2007,22.0,2720.0
NIC,2007,26.0,2471.0
UGA,2007,28.0,2212.0
CMR,2007,24.0,2378.0
MOZ,2007,28.0,2083.0
MDG,2007,32.0,2096.0
CAF,2007,20.0,2090.0
HTI,2007,16.0,1970.0
UZB,2007,17.0,2581.0
ZWE,2007,21.0,2109.0
KHM,2007,20.0,2388.0
TJK,2007,21.0,2064.0
TCD,2007,18.0,2028.0
AGO,2007,22.0,2173.0
TKM,2007,20.0,2901.0
IRQ,2007,15.0,2379.0
SDN,2007,18.0,2238.273365247125
AFG,2007,18.0,2046.0
NZL,2008,93.0,3205.0
DNK,2008,93.0,3326.0
FIN,2008,90.0,3236.0
NOR,2008,79.0,3478.0
CHE,2008,90.0,3445.0
SWE,2008,93.0,3128.0
CAN,2008,87.0,3465.0
LUX,2008,83.0,3511.0
NLD,2008,89.0,3228.0
GBR,2008,77.0,3422.0
DEU,2008,79.0,3517.0
AUS,2008,87.0,3199.0
ISL,2008,89.0,3428.0
AUT,2008,81.0,3717.0
BEL,2008,73.0,3702.0
IRL,2008,77.0,3582.0
JPN,2008,73.0,2734.0
EST,2008,66.0,3313.0
ARE,2008,59.0,3149.0
FRA,2008,69.0,3551.0
URY,2008,69.0,2958.0
BRB,2008,70.0,2884.0
CHL,2008,69.0,2943.0
PRT,2008,61.0,3538.0
TWN,2008,57.0,2925.0
ISR,2008,60.0,3523.0
BWA,2008,58.0,2184.0
SVN,2008,67.0,3156.0
POL,2008,46.0,3346.0
CRI,2008,51.0,2844.0
LTU,2008,46.0,3522.0
LVA,2008,50.0,3157.0
CYP,2008,64.0,2657.0
CZE,2008,52.0,3268.0
DMA,2008,60.0,3021.0
ESP,2008,65.0,3208.0
GEO,2008,39.0,2975.0
MLT,2008,58.0,3371.0
RWA,2008,30.0,2101.0
LCA,2008,71.0,2555.0
NAM,2008,45.0,2120.0
ITA,2008,48.0,3595.0
MUS,2008,55.0,3001.0
SVK,2008,50.0,2864.0
HRV,2008,44.0,3109.0
SAU,2008,35.0,3014.0
GRC,2008,47.0,3519.0
JOR,2008,51.0,3072.0
ROU,2008,38.0,3402.0
CUB,2008,43.0,3120.0
MYS,2008,51.0,2787.0
MNE,2008,34.0,3482.0
STP,2008,27.0,2466.0
HUN,2008,51.0,3149.0
SEN,2008,34.0,2439.0
BLR,2008,20.0,3200.0
JAM,2008,31.0,2747.0
OMN,2008,55.0,2944.0
BGR,2008,36.0,2782.0
ZAF,2008,49.0,2924.0
VUT,2008,29.0,2864.0
BFA,2008,35.0,2588.0
LSO,2008,32.0,2558.0
TUN,2008,44.0,3302.0
CHN,2008,36.0,2977.0
SRB,2008,34.0,2722.0
SUR,2008,36.0,2645.0
TTO,2008,36.0,2828.0
GHA,2008,39.0,2950.0
IND,2008,34.0,2427.0
MAR,2008,35.0,3271.0
TUR,2008,46.0,3595.0
ARG,2008,29.0,3158.0
BEN,2008,31.0,2521.0
KWT,2008,43.0,3512.0
SLB,2008,29.0,2480.0
ALB,2008,34.0,2947.0
BIH,2008,32.0,3107.0
GUY,2008,26.0,2599.0
LKA,2008,32.0,2443.0
TLS,2008,22.0,2061.0
BRA,2008,35.0,3178.0
COL,2008,38.0,2807.0
IDN,2008,26.0,2544.0
PAN,2008,34.0,2523.0
PER,2008,36.0,2525.0
THA,2008,35.0,2757.0
ZMB,2008,28.0,1801.0
MNG,2008,30.0,2375.0
TZA,2008,30.0,2132.0
ARM,2008,29.0,2869.0
ETH,2008,26.0,2018.0
VNM,2008,27.0,2615.0
PHL,2008,23.0,2583.0
DZA,2008,32.0,3048.0
BOL,2008,30.0,2146.0
SLV,2008,39.0,2574.0
MDV,2008,28.0,2554.0
NER,2008,28.0,2520.0
ECU,2008,20.0,2297.0
GAB,2008,31.0,2653.0
PAK,2008,25.0,2422.0
TGO,2008,27.0,2316.0
AZE,2008,19.0,3026.0
DJI,2008,30.0,2447.0
KAZ,2008,22.0,3186.0
LBR,2008,24.0,2227.0
MWI,2008,28.0,2318.0
MLI,2008,31.0,2777.0
NPL,2008,27.0,2490.0
MDA,2008,29.0,2788.0
MMR,2008,13.0,2372.0
SLE,2008,19.0,2197.0
UKR,2008,25.0,3297.0
DOM,2008,30.0,2352.0
HND,2008,26.0,2603.0
KGZ,2008,18.0,2679.0
MEX,2008,36.0,3079.0
PRY,2008,24.0,2535.0
BGD,2008,21.0,2386.0
GTM,2008,31.0,2378.0
KEN,2008,21.0,2106.0
LBN,2008,30.0,3127.0
MRT,2008,28.0,2772.0
GIN,2008,16.0,2534.0
NGA,2008,27.0,2723.0
NIC,2008,25.0,2467.0
UGA,2008,26.0,2177.0
CMR,2008,23.0,2446.0
MOZ,2008,26.0,2164.0
MDG,2008,34.0,2061.0
CAF,2008,20.0,2133.0
HTI,2008,14.0,2014.0
UZB,2008,18.0,2597.0
ZWE,2008,18.0,2094.0
KHM,2008,18.0,2403.0
TJK,2008,20.0,2082.0
TCD,2008,16.0,2027.0
AGO,2008,19.0,2245.0
TKM,2008,18.0,2872.0
IRQ,2008,13.0,2358.0
SDN,2008,16.0,2250.818692197703
AFG,2008,15.0,2041.0
NZL,2009,94.0,3144.0
DNK,2009,93.0,3340.0
FIN,2009,89.0,3233.0
NOR,2009,86.0,3471.0
CHE,2009,90.0,3465.0
SWE,2009,92.0,3126.0
CAN,2009,87.0,3440.0
LUX,2009,82.0,3511.0
NLD,2009,89.0,3213.0
GBR,2009,77.0,3412.0
DEU,2009,80.0,3515.0
AUS,2009,87.0,3205.0
ISL,2009,87.0,3394.0
AUT,2009,79.0,3723.0
BEL,2009,71.0,3697.0
IRL,2009,80.0,3571.0
JPN,2009,77.0,2675.0
EST,2009,66.0,3348.0
ARE,2009,65.0,3170.0
FRA,2009,69.0,3530.0
URY,2009,67.0,2977.0
BRB,2009,74.0,2909.0
CHL,2009,67.0,2892.0
PRT,2009,58.0,3507.0
TWN,2009,56.0,2938.0
BRN,2009,55.0,2892.0
ISR,2009,61.0,3514.0
BWA,2009,56.0,2199.0
SVN,2009,66.0,3179.0
POL,2009,50.0,3418.0
CRI,2009,53.0,2843.0
LTU,2009,49.0,3470.0
LVA,2009,45.0,3174.0
CYP,2009,66.0,2630.0
CZE,2009,49.0,3276.0
DMA,2009,59.0,3037.0
ESP,2009,61.0,3205.0
GEO,2009,41.0,2947.0
MLT,2009,52.0,3379.0
RWA,2009,33.0,2196.0
LCA,2009,70.0,2581.0
NAM,2009,45.0,2062.0
ITA,2009,43.0,3599.0
MUS,2009,54.0,3124.0
SVK,2009,45.0,2899.0
HRV,2009,41.0,3058.0
SAU,2009,43.0,3007.0
GRC,2009,38.0,3505.0
JOR,2009,50.0,3099.0
ROU,2009,38.0,3379.0
CUB,2009,44.0,3233.0
MYS,2009,45.0,2839.0
MNE,2009,39.0,3487.0
STP,2009,28.0,2435.0
HUN,2009,51.0,3140.0
SEN,2009,30.0,2446.0
BLR,2009,24.0,3126.0
JAM,2009,30.0,2749.0
OMN,2009,55.0,3026.0
BGR,2009,38.0,2785.0
ZAF,2009,47.0,2936.0
VUT,2009,32.0,2864.0
BFA,2009,36.0,2639.0
LSO,2009,33.0,2569.0
TUN,2009,42.0,3335.0
CHN,2009,36.0,2995.0
SRB,2009,35.0,2760.0
SUR,2009,37.0,2736.0
TTO,2009,36.0,2841.0
GHA,2009,39.0,3032.0
IND,2009,34.0,2415.0
MAR,2009,33.0,3293.0
TUR,2009,44.0,3621.0
ARG,2009,29.0,3132.0
BEN,2009,29.0,2565.0
KWT,2009,41.0,3472.0
SLB,2009,28.0,2453.0
ALB,2009,32.0,2993.0
BIH,2009,30.0,3079.0
GUY,2009,26.0,2623.0
LKA,2009,31.0,2448.0
TLS,2009,22.0,2040.0
BRA,2009,37.0,3166.0
COL,2009,37.0,2708.0
IDN,2009,28.0,2603.0
PAN,2009,34.0,2520.0
PER,2009,37.0,2562.0
THA,2009,34.0,2734.0
ZMB,2009,30.0,1878.0
MNG,2009,27.0,2451.0
TZA,2009,26.0,2133.0
ARM,2009,27.0,2819.0
ETH,2009,27.0,2052.0
VNM,2009,27.0,2638.0
PHL,2009,24.0,2595.0
DZA,2009,28.0,3110.0
BOL,2009,27.0,2133.0
SLV,2009,34.0,2574.0
MDV,2009,25.0,2602.0
NER,2009,29.0,2523.0
ECU,2009,22.0,2290.0
GAB,2009,29.0,2699.0
PAK,2009,24.0,2429.0
TGO,2009,28.0,2340.0
AZE,2009,23.0,2995.0
DJI,2009,28.0,2466.0
KAZ,2009,27.0,3153.0
LBR,2009,31.0,2231.0
MWI,2009,33.0,2311.0
MLI,2009,28.0,2831.0
NPL,2009,23.0,2533.0
MDA,2009,33.0,2695.0
MMR,2009,14.0,2405.0
SLE,2009,22.0,2251.0
UKR,2009,22.0,3174.0
DOM,2009,30.0,2392.0
HND,2009,25.0,2596.0
KGZ,2009,19.0,2737.0
MEX,2009,33.0,3043.0
PRY,2009,21.0,2528.0
BGD,2009,24.0,2425.0
GTM,2009,34.0,2459.0
KEN,2009,22.0,2165.0
LBN,2009,25.0,3144.0
MRT,2009,25.0,2762.0
GIN,2009,18.0,2546.0
NGA,2009,25.0,2683.0
NIC,2009,25.0,2473.0
UGA,2009,25.0,2194.0
CMR,2009,22.0,2492.0
MOZ,2009,25.0,2165.0
MDG,2009,30.0,2065.0
CAF,2009,20.0,2139.0
HTI,2009,18.0,2060.0
UZB,2009,17.0,2605.0
ZWE,2009,22.0,2147.0
KHM,2009,20.0,2417.0
TJK,2009,20.0,2097.0
TCD,2009,16.0,2021.0
AGO,2009,19.0,2303.0
TKM,2009,18.0,2874.0
IRQ,2009,15.0,2441.0
SDN,2009,15.0,2263.364019148281
AFG,2009,13.0,2081.0
NZL,2010,93.0,3139.0
DNK,2010,93.0,3398.0
FIN,2010,92.0,3280.0
NOR,2010,86.0,3486.0
CHE,2010,87.0,3448.0
SWE,2010,92.0,3151.0
CAN,2010,89.0,3447.0
LUX,2010,85.0,3526.0
NLD,2010,88.0,3208.0
GBR,2010,76.0,3404.0
DEU,2010,79.0,3504.0
AUS,2010,87.0,3213.0
ISL,2010,85.0,3341.0
AUT,2010,79.0,3724.0
BEL,2010,71.0,3707.0
IRL,2010,80.0,3591.0
JPN,2010,78.0,2685.0
EST,2010,65.0,3310.0
ARE,2010,63.0,3161.0
FRA,2010,68.0,3536.0
URY,2010,69.0,2984.0
BRB,2010,78.0,2909.0
CHL,2010,72.0,2915.0
PRT,2010,60.0,3498.0
TWN,2010,58.0,2962.0
BRN,2010,55.0,2894.0
ISR,2010,61.0,3535.0
BWA,2010,58.0,2234.0
SVN,2010,64.0,3176.0
POL,2010,53.0,3413.0
CRI,2010,53.0,2848.0
LTU,2010,50.0,3333.0
LVA,2010,43.0,3136.0
CYP,2010,63.0,2671.0
CZE,2010,46.0,3276.0
DMA,2010,52.0,2985.0
ESP,2010,61.0,3183.0
GEO,2010,38.0,2845.0
MLT,2010,56.0,3387.0
RWA,2010,40.0,2198.0
NAM,2010,44.0,2055.0
ITA,2010,39.0,3583.0
MUS,2010,54.0,3151.0
SVK,2010,43.0,2950.0
HRV,2010,41.0,2971.0
SAU,2010,47.0,3124.0
GRC,2010,35.0,3442.0
JOR,2010,47.0,3104.0
ROU,2010,37.0,3325.0
CUB,2010,37.0,3160.0
MYS,2010,44.0,2876.0
MNE,2010,37.0,3463.0
STP,2010,30.0,2368.0
HUN,2010,47.0,3062.0
SEN,2010,29.0,2435.0
BLR,2010,25.0,3196.0
JAM,2010,33.0,2762.0
OMN,2010,53.0,3058.0
BGR,2010,36.0,2762.0
ZAF,2010,45.0,2992.0
VUT,2010,36.0,2856.0
BFA,2010,31.0,2681.0
LSO,2010,35.0,2572.0
TUN,2010,43.0,3326.0
CHN,2010,35.0,3044.0
SRB,2010,35.0,2725.0
TTO,2010,36.0,2841.0
GHA,2010,41.0,3077.0
IND,2010,33.0,2442.0
MAR,2010,34.0,3294.0
TUR,2010,44.0,3650.0
ARG,2010,29.0,3155.0
BEN,2010,28.0,2555.0
KWT,2010,45.0,3464.0
SLB,2010,28.0,2482.0
ALB,2010,33.0,3076.0
BIH,2010,32.0,3099.0
GUY,2010,27.0,2643.0
LKA,2010,32.0,2465.0
TLS,2010,25.0,2082.0
BRA,2010,37.0,3230.0
COL,2010,35.0,2665.0
IDN,2010,28.0,2651.0
PAN,2010,36.0,2579.0
PER,2010,35.0,2617.0
THA,2010,35.0,2756.0
ZMB,2010,30.0,1904.0
MNG,2010,27.0,2431.0
TZA,2010,27.0,2097.0
ARM,2010,26.0,2768.0
ETH,2010,27.0,2080.0
VNM,2010,27.0,2678.0
PHL,2010,24.0,2582.0
DZA,2010,29.0,3142.0
BOL,2010,28.0,2177.0
SLV,2010,36.0,2515.0
MDV,2010,23.0,2718.0
NER,2010,26.0,2533.0
ECU,2010,25.0,2348.0
GAB,2010,28.0,2732.0
PAK,2010,23.0,2432.0
TGO,2010,24.0,2370.0
AZE,2010,24.0,2973.0
DJI,2010,32.0,2467.0
KAZ,2010,29.0,3143.0
LBR,2010,33.0,2198.0
MWI,2010,34.0,2329.0
MLI,2010,27.0,2813.0
NPL,2010,22.0,2560.0
MDA,2010,29.0,2680.0
MMR,2010,14.0,2500.0
SLE,2010,24.0,2275.0
UKR,2010,24.0,3140.0
DOM,2010,30.0,2532.0
HND,2010,24.0,2596.0
KGZ,2010,20.0,2790.0
MEX,2010,31.0,3041.0
PRY,2010,22.0,2575.0
BGD,2010,24.0,2439.0
GTM,2010,32.0,2431.0
KEN,2010,21.0,2160.0
LBN,2010,25.0,3162.0
MRT,2010,23.0,2797.0
GIN,2010,20.0,2550.0
NGA,2010,24.0,2706.0
NIC,2010,25.0,2513.0
UGA,2010,25.0,2200.0
CMR,2010,22.0,2510.0
MOZ,2010,27.0,2242.0
MDG,2010,26.0,2068.0
CAF,2010,21.0,2164.0
HTI,2010,22.0,2169.0
UZB,2010,16.0,2648.0
ZWE,2010,24.0,2168.0
KHM,2010,21.0,2417.0
TJK,2010,21.0,2105.0
TCD,2010,17.0,2057.0
AGO,2010,19.0,2345.0
TKM,2010,16.0,2866.0
IRQ,2010,15.0,2505.0
SDN,2010,16.0,2275.909346098859
AFG,2010,14.0,2104.0
NZL,2011,94.62681,3137.0
DNK,2011,93.9208,3348.0
FIN,2011,94.03927,3305.0
NOR,2011,89.89854,3488.0
CHE,2011,88.01674,3491.0
SWE,2011,92.98488,3157.0
CAN,2011,86.72457,3474.0
LUX,2011,85.0703,3532.0
NLD,2011,88.94497,3212.0
GBR,2011,77.75084,3417.0
DEU,2011,80.46144,3538.0
AUS,2011,88.44156,3237.0
ISL,2011,82.74027,3348.0
AUT,2011,77.86903,3735.0
BEL,2011,74.87431,3720.0
IRL,2011,75.36039,3600.0
JPN,2011,80.409,2712.0
EST,2011,63.53611,3289.0
ARE,2011,68.22888,3210.0
FRA,2011,70.05064,3514.0
URY,2011,70.4446,3012.0
BRB,2011,77.73902,2892.0
CHL,2011,72.13856,2956.0
BHS,2011,72.89454,2568.0
PRT,2011,60.97609,3477.0
TWN,2011,61.36312,2956.0
BRN,2011,52.07397,2941.0
ISR,2011,58.0688,3546.0
BWA,2011,60.77882,2273.0
SVN,2011,58.70487,3165.0
POL,2011,54.82418,3443.0
CRI,2011,47.98095,2882.0
LTU,2011,47.51965,3409.0
LVA,2011,41.943,3148.0
CYP,2011,62.65644,2683.0
CZE,2011,43.68084,3251.0
DMA,2011,51.7456,2962.0
ESP,2011,62.296,3192.0
GEO,2011,41.32969,2805.0
MLT,2011,55.92464,3374.0
RWA,2011,49.83419,2213.0
LCA,2011,70.18194,2583.0
NAM,2011,44.2965,2090.0
ITA,2011,39.06913,3575.0
MUS,2011,50.67148,3058.0
SVK,2011,39.71617,2941.0
HRV,2011,40.34245,2997.0
SAU,2011,43.86654,3103.0
GRC,2011,33.88967,3427.0
JOR,2011,44.85752,3139.0
ROU,2011,36.12146,3339.0
CUB,2011,41.63939,3285.0
MYS,2011,43.07416,2889.0
MNE,2011,39.69978,3481.0
STP,2011,29.86329,2331.0
HUN,2011,45.55448,3064.0
SEN,2011,28.70529,2428.0
BLR,2011,24.18323,3400.0
JAM,2011,33.41237,2768.0
OMN,2011,48.34576,3077.0
BGR,2011,33.28966,2769.0
ZAF,2011,40.80277,3002.0
VUT,2011,35.29686,2841.0
BFA,2011,30.46324,2664.0
LSO,2011,35.16105,2550.0
TUN,2011,37.59299,3360.0
CHN,2011,36.35573,3080.0
SRB,2011,33.12795,2733.0
SUR,2011,30.286,2712.0
TTO,2011,31.70273,2906.0
GHA,2011,38.5076,3002.0
IND,2011,30.99087,2455.0
MAR,2011,34.43408,3349.0
TUR,2011,42.06861,3674.0
ARG,2011,29.96074,3161.0
BEN,2011,29.6985,2598.0
KWT,2011,46.16031,3468.0
SLB,2011,27.06382,2491.0
ALB,2011,30.52946,3132.0
BIH,2011,32.07211,3134.0
GUY,2011,24.87627,2637.0
LKA,2011,32.95176,2491.0
TLS,2011,23.76135,2105.0
BRA,2011,37.7411,3286.0
COL,2011,34.46674,2696.0
IDN,2011,30.2781,2712.0
PAN,2011,32.66199,2646.0
PER,2011,33.85607,2632.0
THA,2011,33.81004,2760.0
ZMB,2011,31.95245,1907.0
MNG,2011,26.76712,2454.0
TZA,2011,29.50526,2200.0
ARM,2011,26.28996,2788.0
ETH,2011,26.90912,2103.0
VNM,2011,28.64383,2716.0
PHL,2011,26.44299,2572.0
DZA,2011,29.04377,3217.0
BOL,2011,27.63231,2222.0
SLV,2011,34.24892,2537.0
MDV,2011,24.70782,2750.0
NER,2011,25.40459,2534.0
ECU,2011,26.50216,2376.0
GAB,2011,29.83002,2772.0
PAK,2011,24.67952,2426.0
TGO,2011,23.82138,2383.0
AZE,2011,23.75235,3039.0
DJI,2011,29.8107,2504.0
KAZ,2011,26.93975,3207.0
LBR,2011,31.88795,2254.0
MWI,2011,30.02285,2348.0
MLI,2011,27.58701,2832.0
NPL,2011,22.11227,2614.0
MDA,2011,28.78946,2700.0
MMR,2011,14.90296,2531.0
SLE,2011,24.60909,2335.0
UKR,2011,22.96875,3177.0
DOM,2011,25.89769,2562.0
HND,2011,25.91903,2624.0
KGZ,2011,21.19878,2771.0
MEX,2011,29.70855,3028.0
PRY,2011,22.17671,2614.0
BGD,2011,26.56912,2429.0
GTM,2011,27.27781,2485.0
KEN,2011,22.4349,2170.0
LBN,2011,24.86844,3126.0
MRT,2011,24.27348,2806.0
GIN,2011,21.10293,2546.0
NGA,2011,24.49336,2706.0
NIC,2011,25.29546,2543.0
UGA,2011,24.33897,2178.0
CMR,2011,24.52247,2573.0
MOZ,2011,26.87722,2259.0
MDG,2011,30.40804,2085.0
CAF,2011,22.10424,2154.0
HTI,2011,17.99883,2097.0
UZB,2011,16.24563,2694.0
ZWE,2011,22.29767,2200.0
KHM,2011,21.10559,2426.0
TJK,2011,22.71689,2049.0
TCD,2011,20.40463,2062.0
AGO,2011,20.05035,2407.0
TKM,2011,16.03173,2851.0
IRQ,2011,18.04128,2494.0
SDN,2011,15.63758,2288.4546730494367
AFG,2011,15.17093,2107.0
NZL,2012,90.0,3127.0
DNK,2012,90.0,3331.0
FIN,2012,90.0,3323.0
NOR,2012,85.0,3499.0
CHE,2012,86.0,3382.0
SWE,2012,88.0,3170.0
CAN,2012,84.0,3485.0
LUX,2012,80.0,3540.0
NLD,2012,84.0,3225.0
GBR,2012,74.0,3403.0
DEU,2012,79.0,3501.0
AUS,2012,85.0,3257.0
ISL,2012,82.0,3396.0
AUT,2012,69.0,3739.0
BEL,2012,75.0,3715.0
IRL,2012,69.0,3598.0
JPN,2012,74.0,2740.0
EST,2012,64.0,3232.0
ARE,2012,68.0,3230.0
FRA,2012,71.0,3460.0
URY,2012,72.0,3016.0
BRB,2012,76.0,2912.0
CHL,2012,72.0,2958.0
BHS,2012,71.0,2671.0
PRT,2012,63.0,3473.0
TWN,2012,61.0,2955.0
BRN,2012,55.0,2970.0
ISR,2012,60.0,3603.0
BWA,2012,65.0,2342.0
SVN,2012,61.0,3160.0
POL,2012,58.0,3443.0
CRI,2012,54.0,2850.0
LTU,2012,54.0,3390.0
LVA,2012,49.0,3108.0
CYP,2012,66.0,2640.0
CZE,2012,49.0,3243.0
DMA,2012,58.0,2949.0
ESP,2012,65.0,3173.0
GEO,2012,52.0,2839.0
MLT,2012,57.0,3381.0
RWA,2012,53.0,2270.0
LCA,2012,71.0,2579.0
GRD,2012,0.0,2440.0
NAM,2012,48.0,2145.0
ITA,2012,42.0,3575.0
MUS,2012,57.0,3014.0
SVK,2012,46.0,2901.0
HRV,2012,46.0,2995.0
SAU,2012,44.0,3269.0
GRC,2012,36.0,3404.0
JOR,2012,48.0,3141.0
ROU,2012,44.0,3341.0
CUB,2012,48.0,3346.0
MYS,2012,49.0,2901.0
MNE,2012,41.0,3374.0
STP,2012,42.0,2338.0
HUN,2012,55.0,3009.0
SEN,2012,36.0,2443.0
BLR,2012,31.0,3400.0
JAM,2012,38.0,2754.0
OMN,2012,47.0,3115.0
BGR,2012,41.0,2777.0
ZAF,2012,43.0,3014.0
VUT,2012,0.0,2818.0
BFA,2012,38.0,2707.0
LSO,2012,45.0,2547.0
TUN,2012,41.0,3390.0
CHN,2012,39.0,3098.0
SRB,2012,39.0,2717.0
SUR,2012,37.0,2726.0
TTO,2012,39.0,2989.0
GHA,2012,45.0,3043.0
IND,2012,36.0,2435.0
MAR,2012,37.0,3366.0
TUR,2012,49.0,3690.0
ARG,2012,35.0,3197.0
BEN,2012,36.0,2610.0
KWT,2012,44.0,3440.0
SLB,2012,0.0,2421.0
ALB,2012,33.0,3184.0
BIH,2012,42.0,3050.0
GUY,2012,28.0,2728.0
LKA,2012,40.0,2512.0
TLS,2012,33.0,2150.0
BRA,2012,43.0,3248.0
COL,2012,36.0,2752.0
IDN,2012,32.0,2770.0
PAN,2012,38.0,2703.0
PER,2012,38.0,2682.0
THA,2012,37.0,2784.0
ZMB,2012,37.0,1923.0
MNG,2012,36.0,2487.0
TZA,2012,35.0,2192.0
ARM,2012,34.0,2882.0
ETH,2012,33.0,2124.0
VNM,2012,31.0,2713.0
PHL,2012,34.0,2584.0
DZA,2012,34.0,3272.0
BOL,2012,34.0,2234.0
SLV,2012,38.0,2559.0
MDV,2012,0.0,2712.0
NER,2012,33.0,2567.0
ECU,2012,32.0,2347.0
GAB,2012,35.0,2795.0
PAK,2012,27.0,2434.0
TGO,2012,30.0,2414.0
AZE,2012,27.0,3055.0
DJI,2012,36.0,2545.0
KAZ,2012,28.0,3187.0
LBR,2012,41.0,2200.0
MWI,2012,37.0,2333.0
MLI,2012,34.0,2860.0
NPL,2012,27.0,2655.0
MDA,2012,36.0,2713.0
MMR,2012,15.0,2565.0
SLE,2012,31.0,2374.0
UKR,2012,26.0,3161.0
DOM,2012,32.0,2573.0
HND,2012,28.0,2629.0
KGZ,2012,24.0,2776.0
MEX,2012,34.0,3049.0
PRY,2012,25.0,2591.0
BGD,2012,26.0,2435.0
GTM,2012,33.0,2416.0
KEN,2012,27.0,2192.0
LBN,2012,30.0,3091.0
MRT,2012,31.0,2873.0
GIN,2012,24.0,2561.0
NGA,2012,27.0,2665.0
NIC,2012,29.0,2560.0
UGA,2012,29.0,2160.0
CMR,2012,26.0,2622.0
MOZ,2012,31.0,2298.0
MDG,2012,32.0,2058.0
CAF,2012,26.0,2116.0
HTI,2012,19.0,2084.0
UZB,2012,17.0,2730.0
ZWE,2012,20.0,2197.0
KHM,2012,22.0,2432.0
TJK,2012,22.0,2159.0
TCD,2012,19.0,2124.0
AGO,2012,22.0,2384.0
TKM,2012,17.0,2842.0
IRQ,2012,18.0,2527.0
SDN,2012,13.0,2301.0
AFG,2012,8.0,2100.0
NZL,2013,91.0,3137.0
DNK,2013,91.0,3367.0
FIN,2013,89.0,3368.0
NOR,2013,86.0,3485.0
CHE,2013,85.0,3391.0
SWE,2013,89.0,3179.0
CAN,2013,81.0,3494.0
LUX,2013,80.0,3539.0
NLD,2013,83.0,3228.0
GBR,2013,76.0,3424.0
DEU,2013,78.0,3499.0
AUS,2013,81.0,3276.0
ISL,2013,78.0,3380.0
AUT,2013,69.0,3768.0
BEL,2013,75.0,3733.0
IRL,2013,72.0,3600.0
JPN,2013,74.0,2726.0
EST,2013,68.0,3253.0
ARE,2013,69.0,3280.0
FRA,2013,71.0,3482.0
URY,2013,73.0,3050.0
BRB,2013,75.0,2937.0
CHL,2013,71.0,2979.0
BHS,2013,71.0,2670.0
PRT,2013,62.0,3477.0
TWN,2013,61.0,2997.0
BRN,2013,60.0,2985.0
ISR,2013,61.0,3610.0
BWA,2013,64.0,2326.0
SVN,2013,57.0,3168.0
POL,2013,60.0,3451.0
CRI,2013,53.0,2848.0
LTU,2013,57.0,3417.0
LVA,2013,53.0,3174.0
CYP,2013,63.0,2649.0
CZE,2013,48.0,3256.0
DMA,2013,58.0,2931.0
ESP,2013,59.0,3174.0
GEO,2013,49.0,2905.0
MLT,2013,56.0,3378.0
RWA,2013,53.0,2228.0
LCA,2013,71.0,2595.0
GRD,2013,0.0,2447.0
NAM,2013,48.0,2171.0
ITA,2013,43.0,3579.0
MUS,2013,52.0,3065.0
SVK,2013,47.0,2944.0
HRV,2013,48.0,3059.0
SAU,2013,46.0,3255.0
GRC,2013,40.0,3400.0
JOR,2013,45.0,3100.0
ROU,2013,43.0,3358.0
CUB,2013,46.0,3409.0
MYS,2013,50.0,2916.0
MNE,2013,44.0,3491.0
STP,2013,42.0,2400.0
HUN,2013,54.0,3037.0
SEN,2013,41.0,2456.0
BLR,2013,29.0,3250.0
JAM,2013,38.0,2746.0
OMN,2013,47.0,3143.0
BGR,2013,41.0,2829.0
ZAF,2013,42.0,3022.0
VUT,2013,0.0,2836.0
BFA,2013,38.0,2720.0
LSO,2013,49.0,2529.0
TUN,2013,41.0,3349.0
CHN,2013,40.0,3108.0
SRB,2013,42.0,2728.0
SUR,2013,36.0,2753.0
TTO,2013,38.0,3052.0
GHA,2013,46.0,3016.0
IND,2013,36.0,2459.0
MAR,2013,37.0,3403.0
TUR,2013,50.0,3706.0
ARG,2013,34.0,3229.0
BEN,2013,36.0,2619.0
KWT,2013,43.0,3501.0
SLB,2013,0.0,2391.0
ALB,2013,31.0,3193.0
BIH,2013,42.0,3154.0
GUY,2013,27.0,2764.0
LKA,2013,37.0,2539.0
TLS,2013,30.0,2131.0
BRA,2013,42.0,3263.0
COL,2013,36.0,2804.0
IDN,2013,32.0,2777.0
PAN,2013,35.0,2733.0
PER,2013,38.0,2700.0
THA,2013,35.0,2784.0
ZMB,2013,38.0,1930.0
MNG,2013,38.0,2510.0
TZA,2013,33.0,2208.0
ARM,2013,36.0,2928.0
ETH,2013,33.0,2131.0
VNM,2013,31.0,2745.0
PHL,2013,36.0,2570.0
DZA,2013,36.0,3296.0
BOL,2013,34.0,2256.0
SLV,2013,38.0,2577.0
MDV,2013,0.0,2732.0
NER,2013,34.0,2547.0
ECU,2013,35.0,2344.0
GAB,2013,34.0,2830.0
PAK,2013,28.0,2440.0
TGO,2013,29.0,2454.0
AZE,2013,28.0,3118.0
DJI,2013,36.0,2607.0
KAZ,2013,26.0,3264.0
LBR,2013,38.0,2204.0
MWI,2013,37.0,2367.0
MLI,2013,28.0,2890.0
NPL,2013,31.0,2673.0
MDA,2013,35.0,2714.0
MMR,2013,21.0,2571.0
SLE,2013,30.0,2404.0
